timeMs,cellId,rnti,bwpId,frame,subFrame,slot,txRnti,srcL2Id,dstL2Id,psschRbStart,psschRbLen,psschSymStart,psschSymLen,psschMcs,ndi,rv,tbSizeBytes,avrgSinr,minSinr,psschTbler,psschCorrupt,sci2Tbler,sci2Corrupt,SEED,RUN
45509.928563,0,57,0,4550,9,0,4,4,255,30,20,1,12,14,1,0,291,84.59517534386569,0.8989075082138007,1,1,0,0,1,1
45519.928563,0,69,0,4551,9,0,18,18,255,10,20,1,12,14,1,0,291,0.37012613007691353,0.12437925635015057,-1,1,1,1,1,1
45526.928563,0,59,0,4552,6,0,21,21,255,0,20,1,12,14,1,0,291,3.197456606172184,0.010195465216389298,1,1,0.002,0,1,1
45537.928563,0,14,0,4553,7,0,5,5,255,20,20,1,12,14,1,0,291,1207.4237802743435,943.9999088513268,0,0,0,0,1,1
45538.928563,0,53,0,4553,8,0,13,13,255,10,20,1,12,14,1,0,291,6087.519819223113,62.81360890368057,0,0,0,0,1,1
45559.928563,0,41,0,4555,9,0,5,5,255,10,20,1,12,14,0,1,291,2.023684983027584,0.02380085236695192,1,1,0,0,1,1
45564.928563,0,78,0,4556,4,0,14,14,255,20,20,1,12,14,1,0,291,44.49221164369655,33.623239167694756,0,0,0,0,1,1
45586.928563,0,48,0,4558,6,0,3,3,255,0,20,1,12,14,1,0,291,30.193553763418272,4.493605955043333,0,0,0,0,1,1
45598.928563,0,35,0,4559,8,0,20,20,255,10,20,1,12,14,1,0,291,12027569.091144757,9736250.906089237,0,0,0,0,1,1
45609.928562999994,0,22,0,4560,9,0,4,4,255,30,20,1,12,14,1,0,291,4.640522726766737,0.5991791615053415,1,1,0,0,1,1
45618.928562999994,0,17,0,4561,8,0,21,21,255,20,20,1,12,14,1,0,291,48507.28291607676,39906.62942718014,0,0,0,0,1,1
45624.928562999994,0,7,0,4562,4,0,15,15,255,20,20,1,12,14,1,0,291,421.0393608564201,210.95690494609875,0,0,0,0,1,1
45627.928562999994,0,90,0,4562,7,0,16,16,255,0,20,1,12,14,1,0,291,685.3024493941408,655.6477527602111,0,0,0,0,1,1
45637.928563,0,86,0,4563,7,0,19,19,255,0,20,1,12,14,1,0,291,2.3323145900277327,0.95034587599228,1,1,0,0,1,1
45644.928563,0,59,0,4564,4,0,16,16,255,0,20,1,12,14,0,1,291,0.3807681616248969,0.147902426812558,-1,1,1,1,1,1
45664.928562999994,0,70,0,4566,4,0,13,13,255,0,20,1,12,14,0,1,291,1356.0220501222557,490.01762239496566,0,0,0,0,1,1
45668.928563,0,74,0,4566,8,0,6,6,255,30,20,1,12,14,1,0,291,124.66509011172482,27.740084949267782,0,0,0,0,1,1
45686.928563,0,77,0,4568,6,0,3,3,255,0,20,1,12,14,1,0,291,6030.842400137995,5491.607323700837,0,0,0,0,1,1
45698.928563,0,64,0,4569,8,0,20,20,255,10,20,1,12,14,1,0,291,126.95878502651749,49.8038692330953,0,0,0,0,1,1
45709.928563,0,46,0,4570,9,0,4,4,255,30,20,1,12,14,1,0,291,0.004374399537612805,0.0025105789664961876,-1,1,1,1,1,1
45718.928563,0,46,0,4571,8,0,21,21,255,20,20,1,12,14,1,0,291,342.1863986602376,267.81735280521127,0,0,0,0,1,1
45724.928563,0,36,0,4572,4,0,15,15,255,20,20,1,12,14,1,0,291,528.7450766053782,418.92879306960805,0,0,0,0,1,1
45728.928562999994,0,61,0,4572,8,0,4,4,255,10,20,1,12,14,0,1,291,13902.134476307965,6409.978103137852,0,0,0,0,1,1
45738.928563,0,6,0,4573,8,0,13,13,255,10,20,1,12,14,1,0,291,79.23563332740643,0.007399879411523064,1,1,0.002,0,1,1
45748.928563,0,30,0,4574,8,0,19,19,255,0,20,1,12,14,0,1,291,660.4892847034592,11.232999131960911,0,0,0,0,1,1
45766.928563,0,19,0,4576,6,0,14,14,255,0,20,1,12,14,1,0,291,0.2777478992416598,0.10235862927197456,-1,1,1,1,1,1
45777.928563,0,27,0,4577,7,0,14,14,255,20,20,1,12,14,0,1,291,2148.2174499152793,1822.2911574854961,0,0,0,0,1,1
45797.928563,0,32,0,4579,7,0,20,20,255,30,20,1,12,14,1,0,291,130.5818713353829,0.037546995671292605,1,1,0.002,0,1,1
45798.928562999994,0,50,0,4579,8,0,2,2,255,0,20,1,12,14,1,0,291,556.4534307085498,0.37010467049982987,1,1,0,0,1,1
45809.928563,0,9,0,4580,9,0,4,4,255,30,20,1,12,14,1,0,291,86317.3237673008,77442.7843709227,0,0,0,0,1,1
45817.928563,0,92,0,4581,7,0,12,12,255,0,20,1,12,14,1,0,291,142.97072748458828,64.68634019341354,0,0,0,0,1,1
45819.928563,0,23,0,4581,9,0,18,18,255,10,20,1,12,14,1,0,291,68.7660958888491,54.96649428102012,0,0,0,0,1,1
45825.928563,0,60,0,4582,5,0,21,21,255,20,20,1,12,14,0,1,291,506.42351557152506,437.7436786225641,0,0,0,0,1,1
45838.928563,0,40,0,4583,8,0,16,16,255,0,20,1,12,14,1,0,291,352.12745247557007,0.22609598584471086,1,1,0,0,1,1
45845.928563,0,39,0,4584,5,0,19,19,255,0,20,1,12,14,1,0,291,0.02701671380611137,0.017936984138226527,-1,1,1,1,1,1
45849.928563,0,51,0,4584,9,0,19,19,255,0,20,1,12,14,0,1,291,54.051133649631446,37.77258444182039,0,0,0,0,1,1
45866.928563,0,9,0,4586,6,0,14,14,255,0,20,1,12,14,1,0,291,0.09742194350871125,0.08852245722111406,-1,1,1,1,1,1
45868.928562999994,0,95,0,4586,8,0,6,6,255,30,20,1,12,14,1,0,291,38899.65567105728,33794.14383955532,0,0,0,0,1,1
45897.928563,0,22,0,4589,7,0,9,9,255,20,20,1,12,14,1,0,291,156.3008123648076,18.754613918087767,0,0,0,0,1,1
45898.928563,0,31,0,4589,8,0,2,2,255,0,20,1,12,14,1,0,291,829.3658748137417,8.38548705165853,0,0,0,0,1,1
45908.928563,0,86,0,4590,8,0,2,2,255,30,20,1,12,14,0,1,291,1255.5284489745368,871.2181051242488,0,0,0,0,1,1
45917.928562999994,0,76,0,4591,7,0,12,12,255,0,20,1,12,14,1,0,291,780.8534273926878,581.9945125169162,0,0,0,0,1,1
45919.928563,0,4,0,4591,9,0,18,18,255,10,20,1,12,14,1,0,291,13.676455509557039,3.396477677298773,0.9913462,1,0,0,1,1
45924.928563,0,91,0,4592,4,0,15,15,255,20,20,1,12,14,1,0,291,77.76261037011548,13.87618690165435,0,0,0,0,1,1
45938.928562999994,0,32,0,4593,8,0,13,13,255,10,20,1,12,14,1,0,291,0.22691213868343954,0.1533392847103067,-1,1,1,1,1,1
45945.928563,0,23,0,4594,5,0,19,19,255,0,20,1,12,14,1,0,291,5852.781036443079,4705.176959822004,0,0,0,0,1,1
45949.928563,0,87,0,4594,9,0,19,19,255,0,20,1,12,14,0,1,291,4549.560132761959,2183.38349717748,0,0,0,0,1,1
45966.928563,0,42,0,4596,6,0,14,14,255,0,20,1,12,14,1,0,291,228.0240875003661,5.194121821163003,0,0,0,0,1,1
45978.928562999994,0,55,0,4597,8,0,17,17,255,20,20,1,12,14,0,1,291,54.432167245693904,12.768087661093482,0.0001,0,0,0,1,1
45997.928563,0,41,0,4599,7,0,20,20,255,30,20,1,12,14,1,0,291,614.6410013462212,6.769979102958716,0.0001,0,0,0,1,1
45998.928563,0,70,0,4599,8,0,2,2,255,0,20,1,12,14,1,0,291,163.59007234490397,0.0673195922250391,1,1,0.002,0,1,1
46009.928563,0,31,0,4600,9,0,4,4,255,30,20,1,12,14,1,0,291,5130.013423703111,4229.771939752359,0,0,0,0,1,1
46018.928563,0,10,0,4601,8,0,20,20,255,30,20,1,12,14,0,1,291,218.1053073437597,0.0014644779952476647,0.8690068,1,0.002,0,1,1
46019.928563,0,50,0,4601,9,0,18,18,255,10,20,1,12,14,1,0,291,1.044463979021828e-05,6.482701296354735e-06,-1,1,1,1,1,1
46037.928563,0,15,0,4603,7,0,12,12,255,0,20,1,12,14,0,1,291,4508.98372003924,2804.065822212431,0,0,0,0,1,1
46038.928563,0,51,0,4603,8,0,16,16,255,0,20,1,12,14,1,0,291,133.72204171010304,0.5258162317785783,1,1,0,0,1,1
46045.928562999994,0,65,0,4604,5,0,19,19,255,0,20,1,12,14,1,0,291,392.362133688948,37.440992972819025,0,0,0,0,1,1
46058.928563,0,48,0,4605,8,0,17,17,255,10,20,1,12,14,1,0,291,143.23645956693065,113.502139233208,0,0,0,0,1,1
46066.928562999994,0,85,0,4606,6,0,14,14,255,0,20,1,12,14,1,0,291,0.0184478229950824,0.005207488373242555,-1,1,1,1,1,1
46085.928563,0,48,0,4608,5,0,3,3,255,0,20,1,12,14,1,0,291,74.89817678710192,63.911666643029996,0,0,0,0,1,1
46097.928563,0,66,0,4609,7,0,20,20,255,30,20,1,12,14,1,0,291,473.535485411664,0.3852064957839651,1,1,0,0,1,1
46106.928562999994,0,41,0,4610,6,0,9,9,255,10,20,1,12,14,0,1,291,0.0032435088847740942,0.0012015031139610693,-1,1,1,1,1,1
46109.928562999994,0,66,0,4610,9,0,4,4,255,30,20,1,12,14,1,0,291,4664.46461296872,2691.840862066928,0,0,0,0,1,1
46118.928562999994,0,33,0,4611,8,0,20,20,255,30,20,1,12,14,0,1,291,18.45144785708817,9.970104271259629e-07,1,1,0.002,0,1,1
46119.928563,0,78,0,4611,9,0,18,18,255,10,20,1,12,14,1,0,291,1.254831160943983,1.048220459888518,1,1,0,0,1,1
46138.928563,0,20,0,4613,8,0,16,16,255,0,20,1,12,14,1,0,291,456.2316315983874,24.825293480027746,0,0,0,0,1,1
46139.928563,0,27,0,4613,9,0,13,13,255,30,20,1,12,14,1,0,291,85.59202814252727,0.052431118775357055,1,1,0.002,0,1,1
46145.928563,0,96,0,4614,5,0,19,19,255,0,20,1,12,14,1,0,291,284.4310874052504,4.797397562933805,0,0,0,0,1,1
46158.928563,0,54,0,4615,8,0,17,17,255,10,20,1,12,14,1,0,291,2240818.1696589002,1950089.4681141167,0,0,0,0,1,1
46166.928563,0,53,0,4616,6,0,14,14,255,0,20,1,12,14,1,0,291,1707.4047498867403,365.1610124534519,0,0,0,0,1,1
46185.928562999994,0,35,0,4618,5,0,3,3,255,0,20,1,12,14,1,0,291,7562.127344768119,6460.162649491641,0,0,0,0,1,1
46197.928563,0,59,0,4619,7,0,20,20,255,30,20,1,12,14,1,0,291,14.883729389483856,0.000360522720433673,1,1,0.002,0,1,1
46206.928563,0,17,0,4620,6,0,9,9,255,10,20,1,12,14,0,1,291,0.22889857844769912,0.0673133329998459,-1,1,1,1,1,1
46208.928563,0,72,0,4620,8,0,2,2,255,30,20,1,12,14,0,1,291,270.25846820828554,209.0120862593779,0,0,0,0,1,1
46217.928563,0,47,0,4621,7,0,18,18,255,20,20,1,12,14,1,0,291,277.22097115237364,243.90414963227212,0,0,0,0,1,1
46218.928563,0,79,0,4621,8,0,20,20,255,30,20,1,12,14,0,1,291,219.22391986970152,0.07666899049125607,0.8690068,1,0,0,1,1
46228.928562999994,0,65,0,4622,8,0,4,4,255,10,20,1,12,14,0,1,291,1795.9657261562274,110.38367972204756,0,0,0,0,1,1
46238.928563,0,78,0,4623,8,0,5,5,255,10,20,1,12,14,1,0,291,251.36806778337464,3.123798359790235,0.0256,0,0,0,1,1
46245.928563,0,54,0,4624,5,0,19,19,255,0,20,1,12,14,1,0,291,10.86456829273541,2.149005190799659,1,1,0,0,1,1
46249.928562999994,0,72,0,4624,9,0,5,5,255,20,20,1,12,14,0,1,291,31.796658560485344,0.7478056179749413,0.0535,0,0,0,1,1
46265.928563,0,82,0,4626,5,0,13,13,255,0,20,1,12,14,0,1,291,2333.127500911457,1273.2979809305675,0,0,0,0,1,1
46268.928563,0,74,0,4626,8,0,6,6,255,30,20,1,12,14,1,0,291,343.9367495130083,230.5064358458839,0,0,0,0,1,1
46297.928563,0,29,0,4629,7,0,9,9,255,20,20,1,12,14,1,0,291,147.3306012332468,1.7620000040147523,1,1,0,0,1,1
46298.928562999994,0,43,0,4629,8,0,2,2,255,0,20,1,12,14,1,0,291,1805.61350961438,2.62102810679781,1,1,0,0,1,1
46306.928563,0,51,0,4630,6,0,9,9,255,10,20,1,12,14,0,1,291,0.006000765028205549,0.00437743185920518,-1,1,1,1,1,1
46308.928563,0,87,0,4630,8,0,12,12,255,0,20,1,12,14,1,0,291,918.6104277104008,600.0181902659893,0,0,0,0,1,1
46318.928563,0,39,0,4631,8,0,21,21,255,20,20,1,12,14,1,0,291,1.6090192443987732,0.4132305836313597,1,1,0,0,1,1
46324.928563,0,71,0,4632,4,0,15,15,255,20,20,1,12,14,1,0,291,56.34710805017512,55.13470574997993,0,0,0,0,1,1
46338.928563,0,2,0,4633,8,0,5,5,255,10,20,1,12,14,1,0,291,32820.96321603709,40.3063291423847,0,0,0,0,1,1
46338.928563,0,94,0,4633,8,0,16,16,255,0,20,1,12,14,1,0,291,10.39851376814929,0.03426414667287422,1,1,0,0,1,1
46349.928563,0,7,0,4634,9,0,5,5,255,20,20,1,12,14,0,1,291,14609.263563071148,18.163582635757127,0,0,0,0,1,1
46365.928562999994,0,31,0,4636,5,0,13,13,255,0,20,1,12,14,0,1,291,748.3330007491992,447.9876835752642,0,0,0,0,1,1
46368.928562999994,0,27,0,4636,8,0,6,6,255,30,20,1,12,14,1,0,291,2481.3822735274775,1995.3273320302578,0,0,0,0,1,1
46397.928563,0,2,0,4639,7,0,9,9,255,20,20,1,12,14,1,0,291,27582.029873549578,82.12575113921385,0,0,0,0,1,1
46397.928563,0,93,0,4639,7,0,9,9,255,20,20,1,12,14,1,0,291,205.21122869623773,10.40657670327437,0,0,0,0,1,1
46404.928563,0,77,0,4640,4,0,4,4,255,30,20,1,12,14,1,0,291,7918.834305757888,5772.851951485509,0,0,0,0,1,1
46408.928563,0,52,0,4640,8,0,12,12,255,0,20,1,12,14,1,0,291,7289.514313859916,6054.301011938572,0,0,0,0,1,1
46418.928563,0,9,0,4641,8,0,20,20,255,30,20,1,12,14,0,1,291,902.2712138496887,0.06545976461068258,0.8690068,1,0.002,0,1,1
46424.928563,0,11,0,4642,4,0,15,15,255,20,20,1,12,14,1,0,291,1069.6075843570736,918.2026120365895,0,0,0,0,1,1
46437.928563,0,25,0,4643,7,0,19,19,255,10,20,1,12,14,1,0,291,744.7363157259952,623.3157768053659,0,0,0,0,1,1
46438.928562999994,0,56,0,4643,8,0,5,5,255,10,20,1,12,14,1,0,291,2749.506023546173,2.6043713391638055,1,1,0,0,1,1
46446.928563,0,91,0,4644,6,0,15,15,255,30,20,1,12,14,0,1,291,3.5094793596212868,3.248888211010593,1,1,0,0,1,1
46458.928563,0,46,0,4645,8,0,17,17,255,10,20,1,12,14,1,0,291,33.64971083761398,6.902403677410203,0,0,0,0,1,1
46466.928563,0,53,0,4646,6,0,14,14,255,0,20,1,12,14,1,0,291,4078.7417181195233,3588.6590559024935,0,0,0,0,1,1
46485.928563,0,37,0,4648,5,0,3,3,255,0,20,1,12,14,1,0,291,2934.886585361457,970.590275359057,0,0,0,0,1,1
46498.928563,0,23,0,4649,8,0,20,20,255,0,20,1,12,14,1,0,291,3.0558166011785723,0.4267908103114674,1,1,0,0,1,1
46508.928563,0,5,0,4650,8,0,2,2,255,30,20,1,12,14,0,1,291,24644.91141864352,12791.754829383022,0.0001,0,0,0,1,1
46509.928563,0,86,0,4650,9,0,20,20,255,0,20,1,12,14,0,1,291,277.2865645214207,228.72744380058674,0,0,0,0,1,1
46518.928563,0,64,0,4651,8,0,21,21,255,20,20,1,12,14,1,0,291,6.2811704556688825,5.235259653249796,1,1,0,0,1,1
46529.928563,0,27,0,4652,9,0,18,18,255,0,20,1,12,14,0,1,291,604.8555496105658,592.2295758895089,0,0,0,0,1,1
46538.928563,0,36,0,4653,8,0,5,5,255,10,20,1,12,14,1,0,291,19.854391329830154,0.0003852903391649907,1,1,0.002,0,1,1
46539.928562999994,0,60,0,4653,9,0,13,13,255,30,20,1,12,14,1,0,291,419.2086138482993,0.6641250514504189,1,1,0,0,1,1
46558.928563,0,11,0,4655,8,0,17,17,255,10,20,1,12,14,1,0,291,375.4920359779647,192.45885177591512,0,0,0,0,1,1
46566.928562999994,0,15,0,4656,6,0,14,14,255,0,20,1,12,14,1,0,291,64.81233114019973,34.69773894971544,0,0,0,0,1,1
46577.928563,0,29,0,4657,7,0,14,14,255,20,20,1,12,14,0,1,291,2788.9593483195213,2069.887251459735,0,0,0,0,1,1
46597.928562999994,0,75,0,4659,7,0,9,9,255,20,20,1,12,14,1,0,291,12053.953586580184,10342.17497627845,0,0,0,0,1,1
46604.928563,0,64,0,4660,4,0,4,4,255,30,20,1,12,14,1,0,291,922.996164461558,796.9332040705272,0,0,0,0,1,1
46609.928562999994,0,84,0,4660,9,0,20,20,255,0,20,1,12,14,0,1,291,0.3682844517195402,0.024413859606160014,-1,1,1,1,1,1
46618.928562999994,0,59,0,4661,8,0,21,21,255,20,20,1,12,14,1,0,291,4.511275154007324,0.1386550610644264,1,1,0,0,1,1
46626.928563,0,89,0,4662,6,0,15,15,255,30,20,1,12,14,1,0,291,1930.3156088016608,1509.1144919742271,0,0,0,0,1,1
46638.928563,0,27,0,4663,8,0,5,5,255,10,20,1,12,14,1,0,291,122.52302400555634,0.023241183235270763,1,1,0.002,0,1,1
46639.928563,0,43,0,4663,9,0,13,13,255,30,20,1,12,14,1,0,291,153.56284455722934,0.18131106096656438,1,1,0,0,1,1
46649.928563,0,87,0,4664,9,0,5,5,255,20,20,1,12,14,0,1,291,524.6989951783523,0.13298848020491963,0.8690068,1,0,0,1,1
46665.928563,0,82,0,4666,5,0,13,13,255,0,20,1,12,14,0,1,291,705.0561606653855,373.7509464644699,0,0,0,0,1,1
46668.928563,0,69,0,4666,8,0,6,6,255,30,20,1,12,14,1,0,291,8036.186746547142,3912.7711343346205,0,0,0,0,1,1
46697.928563,0,51,0,4669,7,0,9,9,255,20,20,1,12,14,1,0,291,4535.050678584238,4167.45844552295,0,0,0,0,1,1
46704.928563,0,40,0,4670,4,0,4,4,255,30,20,1,12,14,1,0,291,35.81354749975722,17.054203859228263,0,0,0,0,1,1
46709.928563,0,21,0,4670,9,0,20,20,255,0,20,1,12,14,0,1,291,197.37870812331798,170.42510977745292,0.0001,0,0,0,1,1
46717.928563,0,88,0,4671,7,0,21,21,255,30,20,1,12,14,1,0,291,1111.5552220129478,0.025874966425177108,1,1,0.002,0,1,1
46729.928563,0,26,0,4672,9,0,21,21,255,10,20,1,12,14,0,1,291,114.78841037991606,0.002225965124151735,0.8690068,1,0.002,0,1,1
46738.928563,0,6,0,4673,8,0,16,16,255,0,20,1,12,14,1,0,291,6235.90449323407,54.15977813519482,0,0,0,0,1,1
46738.928563,0,96,0,4673,8,0,16,16,255,0,20,1,12,14,1,0,291,166.264043971148,0.047181292325485694,1,1,0,0,1,1
46749.928562999994,0,14,0,4674,9,0,5,5,255,20,20,1,12,14,0,1,291,327.29754514510677,12.329954477027135,0,0,0,0,1,1
46765.928563,0,45,0,4676,5,0,13,13,255,0,20,1,12,14,0,1,291,7001.331612071956,6105.664586466744,0,0,0,0,1,1
46768.928563,0,41,0,4676,8,0,6,6,255,30,20,1,12,14,1,0,291,329.39151533637266,245.93374729438676,0,0,0,0,1,1
46798.928562999994,0,12,0,4679,8,0,2,2,255,0,20,1,12,14,1,0,291,0.09096230472234616,0.06570906496002035,-1,1,1,1,1,1
46799.928563,0,12,0,4679,9,0,9,9,255,0,20,1,12,14,1,0,291,3.8186383962540646,0.14417802305139865,1,1,0.2635983,0,1,1
46817.928563,0,9,0,4681,7,0,21,21,255,30,20,1,12,14,1,0,291,545.2100254973775,0.10985286060900669,1,1,0,0,1,1
46817.928563,0,72,0,4681,7,0,18,18,255,20,20,1,12,14,1,0,291,12.016892147791644,0.10381052542136385,1,1,0,0,1,1
46825.928563,0,79,0,4682,5,0,16,16,255,20,20,1,12,14,1,0,291,31.26960949358922,15.447106504544172,0,0,0,0,1,1
46829.928563,0,46,0,4682,9,0,18,18,255,0,20,1,12,14,0,1,291,226.34820696077705,0.024254563948639642,0.0001,0,0.002,0,1,1
46838.928563,0,54,0,4683,8,0,5,5,255,10,20,1,12,14,1,0,291,1605.6159088988109,1533.6863837067738,0,0,0,0,1,1
46839.928563,0,95,0,4683,9,0,13,13,255,30,20,1,12,14,1,0,291,72.81825127727387,0.05861935334779235,1,1,0.002,0,1,1
46866.928563,0,64,0,4686,6,0,14,14,255,0,20,1,12,14,1,0,291,81.81928751500121,0.5387639154925238,0.0001,0,0,0,1,1
46868.928562999994,0,54,0,4686,8,0,6,6,255,30,20,1,12,14,1,0,291,203.35078203087542,82.01940830608439,0,0,0,0,1,1
46898.928563,0,16,0,4689,8,0,20,20,255,0,20,1,12,14,1,0,291,94.53263311623053,82.83955248095242,0,0,0,0,1,1
46899.928563,0,20,0,4689,9,0,9,9,255,0,20,1,12,14,1,0,291,0.02469069439792882,0.01701567480023393,-1,1,1,1,1,1
46917.928562999994,0,11,0,4691,7,0,18,18,255,20,20,1,12,14,1,0,291,1585.2591065001745,1.4357483968667988,1,1,0,0,1,1
46917.928562999994,0,74,0,4691,7,0,18,18,255,20,20,1,12,14,1,0,291,44147.11821929792,127.55816422103861,0,0,0,0,1,1
46925.928563,0,87,0,4692,5,0,16,16,255,20,20,1,12,14,1,0,291,200.8016537927421,155.7111038368519,0,0,0,0,1,1
46929.928562999994,0,55,0,4692,9,0,18,18,255,0,20,1,12,14,0,1,291,285.3322284047455,0.9039060777412077,0,0,0,0,1,1
46938.928562999994,0,61,0,4693,8,0,5,5,255,10,20,1,12,14,1,0,291,363.8812845324875,86.41526931287724,0,0,0,0,1,1
46949.928563,0,17,0,4694,9,0,19,19,255,0,20,1,12,14,0,1,291,0.5156814223644818,0.33326607949887477,-1,1,1,1,1,1
46965.928563,0,84,0,4696,5,0,6,6,255,20,20,1,12,14,1,0,291,121.20442134399987,7.109449164069678,0,0,0,0,1,1
46967.928563,0,61,0,4696,7,0,17,17,255,30,20,1,12,14,1,0,291,101350.54621677552,89434.67547412858,0,0,0,0,1,1
46998.928563,0,21,0,4699,8,0,2,2,255,0,20,1,12,14,1,0,291,0.5897435196997068,0.39409213649740754,-1,1,1,1,1,1
46999.928562999994,0,28,0,4699,9,0,9,9,255,0,20,1,12,14,1,0,291,0.07359216224635311,0.017814697662970714,-1,1,1,1,1,1
47017.928563,0,16,0,4701,7,0,18,18,255,20,20,1,12,14,1,0,291,1521.5015984778222,0.08213519102640217,1,1,0.002,0,1,1
47017.928563,0,78,0,4701,7,0,21,21,255,30,20,1,12,14,1,0,291,115.39680340638816,0.0009469981103114434,1,1,0.002,0,1,1
47025.928563,0,90,0,4702,5,0,16,16,255,20,20,1,12,14,1,0,291,574.9695110605404,265.8271401586032,0,0,0,0,1,1
47029.928563,0,60,0,4702,9,0,21,21,255,10,20,1,12,14,0,1,291,0.04651533928746552,7.246933231689986e-05,-1,1,1,1,1,1
47038.928563,0,66,0,4703,8,0,5,5,255,10,20,1,12,14,1,0,291,5069.402171922024,3016.645111913241,0,0,0,0,1,1
47049.928563,0,46,0,4704,9,0,19,19,255,0,20,1,12,14,0,1,291,0.01934077171635908,0.014627164111241708,-1,1,1,1,1,1
47065.928563,0,95,0,4706,5,0,13,13,255,0,20,1,12,14,0,1,291,5.074941938886364,0.616387071857974,0.8690068,1,0,0,1,1
47067.928563,0,82,0,4706,7,0,17,17,255,30,20,1,12,14,1,0,291,11080.781248907399,9670.600955761674,0,0,0,0,1,1
47098.928563,0,30,0,4709,8,0,20,20,255,0,20,1,12,14,1,0,291,25.30865203766225,22.093521571363485,0,0,0,0,1,1
47099.928563,0,46,0,4709,9,0,9,9,255,0,20,1,12,14,1,0,291,0.021530037456331093,0.006563077980022193,-1,1,1,1,1,1
47117.928563,0,24,0,4711,7,0,21,21,255,30,20,1,12,14,1,0,291,38.85988981177015,0.1419511065425984,1,1,0,0,1,1
47117.928563,0,83,0,4711,7,0,21,21,255,30,20,1,12,14,1,0,291,49.03816018954931,0.2699713509969541,1,1,0,0,1,1
47126.928563,0,19,0,4712,6,0,15,15,255,30,20,1,12,14,1,0,291,9237.201653403445,3725.3008023092752,0,0,0,0,1,1
47129.928563,0,80,0,4712,9,0,21,21,255,10,20,1,12,14,0,1,291,0.01931194528106536,0.007372130232114094,-1,1,1,1,1,1
47138.928563,0,35,0,4713,8,0,19,19,255,30,20,1,12,14,1,0,291,7817.902973355043,7429.919987076569,0,0,0,0,1,1
47149.928563,0,91,0,4714,9,0,19,19,255,0,20,1,12,14,0,1,291,0.014346605916362342,0.0015960998009091898,-1,1,1,1,1,1
47165.928563,0,72,0,4716,5,0,6,6,255,20,20,1,12,14,1,0,291,57.086155562844354,37.35891287879887,0,0,0,0,1,1
47185.928562999994,0,57,0,4718,5,0,3,3,255,0,20,1,12,14,1,0,291,2376.5402279492523,1483.5314272395772,0,0,0,0,1,1
47198.928563,0,17,0,4719,8,0,4,4,255,30,20,1,12,14,1,0,291,1411.2660617152035,1073.7400072379169,0,0,0,0,1,1
47199.928563,0,24,0,4719,9,0,9,9,255,0,20,1,12,14,1,0,291,140.0808947368953,86.17545164845498,0,0,0,0,1,1
47217.928563,0,23,0,4721,7,0,18,18,255,20,20,1,12,14,1,0,291,1505.6402875739732,5.915898538125063,0.0001,0,0,0,1,1
47217.928563,0,82,0,4721,7,0,21,21,255,30,20,1,12,14,1,0,291,868.5085625565404,3.053594680363288,0.8184713,0,0,0,1,1
47226.928563,0,13,0,4722,6,0,15,15,255,30,20,1,12,14,1,0,291,1161057.0878625247,835088.7402072262,0,0,0,0,1,1
47229.928563,0,75,0,4722,9,0,21,21,255,10,20,1,12,14,0,1,291,0.7175292561056421,0.004488694557940365,-1,1,1,1,1,1
47238.928563,0,31,0,4723,8,0,5,5,255,10,20,1,12,14,1,0,291,2538.3437372122103,1297.5243584777256,0,0,0,0,1,1
47249.928562999994,0,92,0,4724,9,0,19,19,255,0,20,1,12,14,0,1,291,0.12043186412896308,0.09570087347076908,-1,1,1,1,1,1
47265.928563,0,78,0,4726,5,0,6,6,255,20,20,1,12,14,1,0,291,42.29960393715536,21.079052083771142,0,0,0,0,1,1
47285.928563,0,62,0,4728,5,0,3,3,255,0,20,1,12,14,1,0,291,9908.41018679901,9620.211661207557,0,0,0,0,1,1
47298.928562999994,0,23,0,4729,8,0,20,20,255,0,20,1,12,14,1,0,291,3040.502108975962,2243.3335906467833,0,0,0,0,1,1
47299.928563,0,33,0,4729,9,0,9,9,255,0,20,1,12,14,1,0,291,0.46929028965911296,0.12284266899356655,-1,1,1,1,1,1
47317.928563,0,43,0,4731,7,0,21,21,255,30,20,1,12,14,1,0,291,63.14828721757618,57.50022196705365,0,0,0,0,1,1
47319.928563,0,70,0,4731,9,0,18,18,255,0,20,1,12,14,1,0,291,449.39964937973144,6.507526980039942,0,0,0,0,1,1
47327.928563,0,53,0,4732,7,0,18,18,255,0,20,1,12,14,0,1,291,12.333402256774297,2.7379163053174658,0,0,0,0,1,1
47338.928563,0,1,0,4733,8,0,16,16,255,10,20,1,12,14,1,0,291,8.357430584867299,3.8917947296571755,0.9913462,1,0,0,1,1
47338.928563,0,93,0,4733,8,0,19,19,255,30,20,1,12,14,1,0,291,101.46423420714338,78.12416009397833,0,0,0,0,1,1
47364.928563,0,66,0,4736,4,0,14,14,255,0,20,1,12,14,1,0,291,1676.2287469206756,1291.2963236959656,0,0,0,0,1,1
47367.928563,0,53,0,4736,7,0,17,17,255,30,20,1,12,14,1,0,291,54.781899795977914,4.52921096803663,0,0,0,0,1,1
47397.928563,0,31,0,4739,7,0,2,2,255,20,20,1,12,14,1,0,291,1002.3109942779735,345.640793924931,0,0,0,0,1,1
